asr_result,correct_answer,similarity
最近几天可以洗车吗,安装微信,0.3221201828129169
取消预订,最近需要防晒吗,0.33110782344410805
海淀区有哪些楼盘,中国挖掘机技术哪家强,0.4736229795403074
北京今天限行吗,导航去附近的药店,0.39488598791372714
关节痛是什么原因,我要看复联3,0.26355625121428466
瞎子摸鱼,今天沪市大盘的走势如何,nan
汽车发动的声音,打开相机,0.3936056011870674
大江大河,二月二十八号到四月五号有多少天,0.2904218775031737
北京最近几天适合运动吗,杭州市绿城兰园的地址,0.37173063683598034
帮我记下明天去上海出差,用微信给爸打语音电话,0.5251207084682535
经济之声,我想预约订座,0.14634169156565963
农历5月5号是哪天,我要听小说,0.22740143156591977
皮卡丘的声音,欢乐喜剧人,0.37039027529324814
330加46等于多少,播放我的本地音乐,0.4153814209449164
为什么总是头皮痒,我想看猫咪的动图,0.3908534853413292
香港有什么必吃的美食,生肖鸡今年多少岁,0.329685645411698
拍小视频,明天适合钓鱼吗,0.3894681288146727
一英镑等于多少美元,6月27号是什么星座,0.4115002371167687
土拨鼠的声音,北京有什么好玩的,0.5359618658623272
今天最高温度多少,我要吃吃吃,0.2104174297048636
上海市明行区有哪些小区,稻城亚丁,0.24549256175584672
明天有雾霾吗,打开支付宝搜索校园卡,0.273505415073485
过年时拍的照片,今天农业银行涨了吗,0.4406210249863332
识别文字,给我找小猪佩奇的表情包,0.3704406235585161
太阳系有哪些行星,战神金刚变身,0.3765683616390199
狮子座五大预言,随便来首歌,0.2184206057894768
我有一个想法,导航回家,0.3053052735013923
腿痛的原因,小爱我想你了,0.37359581712366297
不同时期对成绩的看法,播放权力的游戏,0.5430803579887233
今天出门需要带伞吗,邪不压正,0.3156473005717745
既然你诚心诚意地发问了,乌龟可以带上地铁吗,0.48817878484556004
降低屏幕亮度,1983年出生的人属什么,0.2850234226772169
距离春节还有多少天,打车回家,0.3565016336272177
怎么称呼爸爸的妹妹,十块钱能干什么,0.493212341064737
扁桃体炎怎么办,给张三打个电话,0.300984602075421
我想查看qq好友动态,播放薛之谦的歌,0.3962373337690463
查看qq好友动态,杨幂的微博,0.4881952404902038
我要听鬼吹灯,你吃饭了吗,0.28330205038983025
美国旅游攻略,三亚旅游攻略,0.7406043113357641
儿歌茄子,无限火球法,0.30019805194517574
说段北京话,计算机之父是谁,0.2658196969565995
天秤座本周的事业运势,看看蔡徐坤的微博,0.4593491011260938
远洋山水的绿化率,海口明天下雨吗,0.36507794329177073
猕猴桃有什么营养,中秋节怎么放假,0.354002410221488
打开相机并且倒计时三秒自拍,人类的四大本质是什么,0.3942623521659463
赵薇的老公是谁,广州最近几天紫外线强吗,0.3783842232627597
11月是什么星座,冰雹的声音,0.3426849047613741
今天的空气质量如何,退出滴滴出行,0.3687250713009438
和女朋友吵架的后果,给妈打个视频电话,0.38331678510969236
拨打电话给中国银行,关于处女座的预言,0.31106076202511146
导航去公司,彭丽媛的丈夫,0.2819362180095088
只是怎么发明的,属龙的性格如何,0.6252967748569164
老鼠怎么叫,最近有什么赵丽颖的电视剧,0.4456435763988156
大象怎么叫,我想知道白羊座今年的财运怎么样,0.4768809223279053
中国家庭微信群名,有什么好看的综艺,0.35324225066594533
明天几点日落,治疗高血压方面的专家,0.22223848713544986
成都明天天气,打开摩拜扫一扫,0.2534405867440107
要把大象装冰箱总共分几部,旺仔qq糖的声音,0.4809539478504182
皮卡丘走路,打开小米商城,0.34783982294598403
懒床一直爽,骑车回家,0.17626091845619116
宫保鸡丁需要什么实在,明天天气情况,0.34159093235090837
关闭淘宝,给18811700059充话费,0.3504944592053266
什么人不适合吃制止,打卡支付宝,0.29183809138760597
我的风景照片,播放周星驰的喜剧,0.5327677615209105
拨打建行电话,呼叫爸,0.44675276722313695
拨打10086,电影无双,0.2279702787416397
最近几天可以穿短裙吗,今天工商银行的行情,0.41261515998934184
来一首立冬的诗,我有一个想法以后晚上都喝粥,0.4923689460436036
今天的pm2点五如何,今天适合跑步吗,0.5386004504150579
民生银行电话,小猪佩奇的声音,0.32389117939206385
给妈妈转账一分钱,我要听笑话,0.34335479302296706
查看微博榜单,北京朝阳有哪些小区,0.36200821604713723
打开微信,关闭摩拜,0.48156836771404465
用前置摄像头拍小视频,搜索一下王源的近况,0.39763673803430083
我要看电视剧,给爸发1分钱红包,0.26702664244552576
补维生素a应该吃什么,射手座的星座关系,0.40159790764521086
马化腾的父亲是谁,打开酷狗音乐播放本地歌曲,0.3894561412746871
用大众点评搜一下酒店,大黑牛指的是谁,0.35667151047369217
核桃适宜人群,用支付宝付20元钱,0.2774793225526665
小孩不听话怎么办,为什么不跟女生吵架,0.5891874039805118
寒冰飘飘,给爸发微信说我没钱了,0.25890217160810486
你站在这里不要动我去给你买个橘子,用嘀嘀打车回家,0.4618401814935418
奇葩说武器,本周日限行吗,0.2574183126872381
这是什么花,现在去西直门赌不赌,0.3502175836307275
掉地音量,换一个,0.25166937855577665
属猪的是哪一年生的,查看qq动态,0.2578606382918733
狮子座有什么缺点,起床前的心理活动,0.4593994155063592
火影忍者,火影忍者全集,0.7884243046731093
陪我聊天,属猪的今年多大了,0.36939827911812534
惊蛰是几月几号,人被逼急了什么事都做的出来吗,0.360553229078431
马云多大了,打开支付宝付20块钱,0.256253737403829
成都有什么好吃的,今天大盘走势如何,0.30571247485133635
松鼠怎么叫,你长什么样子,0.4609370541585084
我和天上的星星有什么区别呢,打开微信收款码,0.40645339976492484
我要充话费,打开清仓模式,0.2960107721519605
打电话给妈妈,打开慢动作录像,0.38388921992091585
6月1日是工作日吗,用美团定个6月3日的餐位,0.8381635753132307
fm 974,识别链接,0.37201205275084787
毛泽东的毕业院校,步行导航去附近的超市,0.505470708154912
打开支付宝扫一扫,打开手电筒,0.7378714139803885
射手座的守护神,动漫壁纸,0.33083263629904597
小猪佩奇,金牛座的幸运色,0.30200836455138247
工业银行是涨了还是跌了,你会做什么,0.44906089330921195
北京市华清嘉园的房价,2的10次方等于多少,0.45385462212319666
工资一万元税后是多少,故宫的营业时间,0.3480522436776772
最近有什么节日,查找计划的便签,0.42162206427304794
用前置摄像头录像,卢浮宫,0.22848458053168685
生肖猪的性格怎么样,天道有轮回,0.3762559339908928
处女座今天有桃花运吗,用怕怕报警,0.34642485439259174
今天是几月几号,一小时等于多少分钟,0.28192182157700896
查找便签,重启,0.31491119882766666
帮妈妈叫个快车从中关村去五彩城,来段四川话,0.42840259270271175
蜜桃姐姐讲故事,生肖兔这个月有桃花运吗,0.49209066226452636
搜寻复仇者联盟三的影评,查看李四的qq消息,0.5877220317923524
取消,使命召唤ol,0.18657218816633447
做鱼香肉丝有什么窍门,暂停播放,0.2707898029729429
用qq音乐播放告白气球,河流的声音,0.45145620576484097
上网搜搜进京证怎么办,说一个让你烦恼的事,0.39605022854028515
赵丽颖的老公,拍快动作视频,0.2965033937675973
