asr_result,correct_answer,similarity
安装微信,最近几天可以洗车吗,0.3221201828129169
最近需要防晒吗,取消预定,0.33093310550797084
中国挖掘机技术哪家强,海淀区有哪些楼盘,0.4736229795403074
导航去附近的药店,北京今天限行吗,0.39488598791372714
我要看复联三,关节痛是什么原因,nan
天天忽视他们的都是如何,瞎子摸鱼,nan
打开相机,汽车发动的声音,0.3936056011870674
2月28号到4月5号有多少天,大江大河,0.23437344010075226
杭州市绿城兰园的地址,北京最近几天适合运动吗,0.37173063683598034
用微信给爸打语音电话,帮我记一下明天去上海出差,0.5226078969600493
我想预约订座,经济之声,0.14634169156565963
我要听小说,农历五月五号是哪天,0.2530967901664067
欢乐喜剧人,皮卡丘的声音,0.37039027529324814
播放我的本地音乐,330+46等于多少,0.4059602853004331
我想看猫咪的动图,为什么总是头皮痒,0.3908534853413292
生效期今年多少岁,香港有什么必吃的美食,0.36712503499564153
明天适合钓鱼吗,拍小视频,0.3894681288146727
6月27号是什么星座,一英镑等于多少美元,0.4115002371167687
北京有什么好玩的,土拔鼠的声音,0.49828499794777864
我要吃吃吃,今天最高温度多少,0.2104174297048636
稻城亚丁,上海市闵行区有哪些小区,0.2737091321567566
打开支付宝搜索校园卡,明天有雾霾吗,0.273505415073485
今天农业银行涨了吗,过年时拍的照片,0.4406210249863332
给我找小猪佩奇的表情包,识别文字,0.3704406235585161
战神金刚变身,太阳系有哪些行星,0.3765683616390199
随便来首歌,狮子座五大预言,0.2184206057894768
导航回家,我有一个想法,0.3053052735013923
小艾我想你了,腿痛的原因,0.3589965202734994
播放权力的游戏,不同时期对成绩的看法,0.5430803579887233
邪不压正,今天出门需要带伞吗,0.3156473005717745
乌龟可以带上地铁吗,既然你诚心诚意地发问了,0.48817878484556004
1983年出生的人属什么,降低屏幕亮度,0.2850234226772169
打车回家,距离春节还有多少天,0.3565016336272177
十块钱能干什么,怎么称呼爸爸的妹妹,0.493212341064737
可以张三打个电话,扁桃体炎怎么办,0.32516628892344845
播放薛之谦的歌,我想查看qq好友的动态,0.511283942183848
杨幂的微博,查看qq好友动态,0.4881952404902038
你吃饭了吗,我要听鬼吹灯,0.28330205038983025
三亚旅游攻略,美国旅游攻略,0.7406043113357641
无现货就烦,儿歌茄子,0.28967101521425537
计算机之父是谁,说段北京话,0.2658196969565995
看看蔡徐坤的微博,天枰座本周的事业运势,0.4532920951564412
海口明天下雨吗,远洋山水的绿化率,0.36507794329177073
中秋节怎么放假,猕猴桃有什么营养,0.354002410221488
人类的四大本质是什么,打开相机并且倒计时三秒自拍,0.3942623521659463
广州最近几天才发现强吗,赵薇的老公是谁,0.4296311463868952
冰雹的声音,11月是什么星座,0.3426849047613741
退出滴滴出行,今天的空气质量如何,0.3687250713009438
给妈打个视频电话,和女朋友吵架的后果,0.38331678510969236
关于处女座的语言,拨打电话给中国银行,0.3025877665146835
彭丽媛的丈夫,导航去公司,0.2819362180095088
属龙的性格如何,纸是怎么发明的,0.5951148519008863
最近有什么赵丽颖的电视剧,老鼠怎么叫,0.4456435763988156
我想知道白羊座今年的财运怎么样,大象怎么叫,0.4768809223279053
有什么好看的综艺,中国家庭微信群名,0.35324225066594533
治疗高血压方面的专家,明天几点日落,0.22223848713544986
大概摩拜扫一扫,成都明天天气,0.30107810320379585
网袋qq糖的声音,要把大象装冰箱总共分几步,0.46979673718788306
大概小米商城,皮卡丘走路,0.36010033842965644
骑车回家,懒床一时爽,0.28379148636476914
明天天气情况,宫保鸡丁需要什么食材,0.33365287679523375
给18811700059充话费,关闭淘宝,0.3504944592053266
大概支付宝,什么人不适合吃榛子,0.2900633148229019
播放周星驰的喜剧,我的风景照片,0.5327677615209105
呼叫吧,拨打建行电话,0.410802258747109
电影无双,拨打10086,0.2279702787416397
今天工商银行的行情,最近几天可以穿短裙吗,0.41261515998934184
我有一个想法以后晚上都喝粥,来一首立冬的诗,0.4923689460436036
今天适合跑步吗,今天的pm2.5如何,0.5386004504150579
小猪佩奇的声音,民生银行电话,0.32389117939206385
我要听笑话,给妈妈转账1分钱,0.36937771527187274
北京朝阳有哪些小区,查看微博榜单,0.36200821604713723
关闭摩拜,打开微信,0.48156836771404465
搜索一下王源的监控,用前置摄像头拍小视频,0.4788326751193441
给他发一分钱红包,我要看电视剧,0.3148954919095741
射手座的星座关系,补维生素a应该吃什么,0.40159790764521086
打开酷狗音乐播放本地歌曲,马化腾的父亲是谁,0.3894561412746871
大卫牛至的是谁,用大众点评搜一下酒店,0.40181063579443593
用支付宝付20元钱,核桃适宜的人群,0.30392087864863043
为什么不跟女生吵架,小孩不听话怎么办,0.5891874039805118
给白发微信说我没钱了,寒冰飘飘,0.3131335355108956
用滴滴打车回家,你站在这里不要动我去给你买个橘子,0.46374151086540166
本周日限行吗,奇葩说第五季,0.19700601736666568
现在去西直门堵不堵,这是什么花,0.30704028557100066
换一个,调低音量,0.24258107061892206
看看给我给我动态,属猪的是哪一年生的,0.4037967949679507
起床前的心理活动,狮子座有什么缺点,0.4593994155063592
火影忍者全集,火影忍者,0.7884243046731093
属猪的今年多大了,陪我聊天,0.36939827911812534
人被逼急了什么事都做得出来吗,惊蛰是几月几号,0.36165096192717516
大概支付宝付20块钱,马云多大了,0.23672580844340907
今天大盘走势如何,成都有什么好吃的,0.30571247485133635
你长什么样子,松鼠怎么叫,0.4609370541585084
大概微信收款码,我和天上的星星有什么区别呢,0.4087615321426186
大概青岛模式,我要充话费,0.26579231932677677
大概慢动作录像,带电话给妈妈,0.3471195033985138
有没有听过6月3日的三位,六月一日是工作日吗,0.4818035797577561
识别链接,fm97.4,nan
步行导航去附近的超市,毛泽东的毕业院校,0.505470708154912
打开手电筒,打开支付宝扫一扫,0.7378714139803885
动漫壁纸,射手座的守护神,0.33083263629904597
金牛座的幸运色,小猪佩奇,0.30200836455138247
你会做什么,工商银行是涨了还是跌了,0.4342359518703975
二的十次方等于多少,北京市华清嘉园的房价,0.47537364186206355
故宫的营业时间,公子一万元税后是多少,0.3300702278728758
查找计划的变迁,最近有什么节日,0.4181106075310329
卢浮宫,用前置摄像头录像,0.22848458053168685
天道有轮回,生肖猪的性格怎么样,0.3762559339908928
用拍拍报警,处女座今天有桃花运吗,0.286322929821271
1小时等于多少分钟,今天是几月几号,0.24567993900620655
重启,查找便签,0.31491119882766666
来段四川话,帮妈妈叫个快车从中关村去五彩城,0.42840259270271175
生肖兔这个月有桃花运吗,蜜桃姐姐讲故事,0.49209066226452636
查看历史的qq消息,搜索复仇者联盟3的影评,0.5850437384394094
使命召唤ol,取消,0.18657218816633447
暂停播放,做鱼香肉丝有什么窍门,0.2707898029729429
河流的声音,用qq音乐播放告白气球,0.45145620576484097
说一个让你烦恼的事,上网搜搜进京证怎么办,0.39605022854028515
拍快手的视频,赵丽颖的老公,0.5743561097567111
