asr_result,correct_answer,similarity
最近几天可以洗车吗,最近几天可以洗车吗,1.0000000000000002
取消预订,取消预定,0.8905898881317675
还得具有哪些鲁班,海淀区有哪些楼盘,0.6189607289838231
北京今天限行吗,北京今天限行吗,1.0
关节痛是什么原因,关节痛是什么原因,1.0000000000000002
下什么雨,瞎子摸鱼,nan
汽车发动的声音,汽车发动的声音,1.0000000000000002
她想她喝,大江大河,0.22086569633230735
北京最新一期适合运动,北京最近几天适合运动吗,0.7853647165768921
帮我记一下明天去上海出差,帮我记一下明天去上海出差,1.0
经济之声,经济之声,0.9999999999999998
农历5月5号是哪天,农历五月五号是哪天,0.7078857549777131
皮卡丘的声音,皮卡丘的声音,0.9999999999999999
330加46等于多少,330+46等于多少,0.9273723440742903
为什么总是逗比啊,为什么总是头皮痒,0.765806830251644
香港有什么壁纸的美食,香港有什么必吃的美食,0.9601598242018824
拍小视频,拍小视频,1.0
莹莹等于多少美元,一英镑等于多少美元,0.8531356011450287
土拨鼠的声音,土拔鼠的声音,0.8696919388151083
今天这个温度多少,今天最高温度多少,0.8461603172789102
上海市奉贤区有哪些小区,上海市闵行区有哪些小区,0.9781320782279065
明天有雾霾吗,明天有雾霾吗,1.0000000000000002
过年时拍的照片,过年时拍的照片,1.0
识别文字,识别文字,1.0
太阳系有哪些星星,太阳系有哪些行星,0.9080718862097649
14错误大预言,狮子座五大预言,0.5773252226618498
我有一个想法,我有一个想法,1.0
推动的原因,腿痛的原因,0.710861158688845
不同时期对成绩的看法,不同时期对成绩的看法,1.0000000000000002
今天出门需要带伞吗,今天出门需要带伞吗,1.0000000000000002
让你诚心诚意的发问了,既然你诚心诚意地发问了,0.8344151205775077
降低屏幕亮度,降低屏幕亮度,1.0
就春节还有多少天,距离春节还有多少天,0.8938242555341636
怎么称呼爸爸的妹妹,怎么称呼爸爸的妹妹,0.9999999999999998
扁桃体炎怎么办,扁桃体炎怎么办,1.0000000000000002
我想看qq好友的动态,我想查看qq好友的动态,0.9428502491521608
查看qq好友动态,查看qq好友动态,1.0
我要听鬼吹灯,我要听鬼吹灯,1.0000000000000002
美国唯有攻略,美国旅游攻略,0.7658922474340345
二个茄子,儿歌茄子,0.8410512330108396
说的北京话,说段北京话,0.8094661137750634
天秤座本周的血液是,天枰座本周的事业运势,0.608886993498286
鸳鸯山水的规划为,远洋山水的绿化率,0.7702584180302563
猕猴桃有什么营养,猕猴桃有什么营养,1.0000000000000002
大概相机并且倒计时三秒拍照,打开相机并且倒计时三秒自拍,0.8474866101323043
照片的老公是谁,赵薇的老公是谁,0.8932425463759931
11月是什么星座,11月是什么星座,1.0
今天的空气质量如何,今天的空气质量如何,1.0
和女朋友吵架的后果,和女朋友吵架的后果,1.0
不打电话给中国银行,拨打电话给中国银行,0.7660517756425542
导航去公司,导航去公司,0.9999999999999999
这是怎么发明的,纸是怎么发明的,0.8598761120554962
老鼠怎么叫,老鼠怎么叫,1.0
大象怎么叫,大象怎么叫,1.0
中国家庭微信群名字,中国家庭微信群名,0.7880497660458313
明天几点是多,明天几点日落,0.49589774278503107
成都明天天气,成都明天天气,1.0
要把大象装冰箱总共分几步,要把大象装冰箱总共分几步,1.0000000000000002
皮卡丘走路,皮卡丘走路,1.0
来找一直说,懒床一时爽,0.3147441433237476
宫保鸡丁需要什么时代,宫保鸡丁需要什么食材,0.8657930274811172
关闭淘宝,关闭淘宝,0.9999999999999998
什么人不能吃榛子,什么人不适合吃榛子,0.8765325522999773
我的风景照片,我的风景照片,1.0
拨打建行电话,拨打建行电话,1.0
不打10086,拨打10086,0.6310567506850537
最近几天可以穿短裙吗,最近几天可以穿短裙吗,1.0000000000000002
来手一动的事,来一首立冬的诗,0.546132869050404
今天的毕业马店如何,今天的pm2.5如何,0.9090268566816861
你声音好听话,民生银行电话,0.2970380057034773
给妈妈挣到一分钱,给妈妈转账1分钱,0.7024385443217109
查看微博榜单,查看微博榜单,1.0
打开微信,打开微信,1.0
用前置摄像头拍下视频,用前置摄像头拍小视频,0.9271970071664026
我要看电视剧,我要看电视剧,0.9999999999999998
不会生素颜应该吃什么,补维生素a应该吃什么,0.7489660258039423
漫画等的父亲是谁,马化腾的父亲是谁,0.8348225770746909
用大众点评搜一下酒店,用大众点评搜一下酒店,1.0
和他是一个人去,核桃适宜的人群,0.2823119003149328
小孩不听话怎么办,小孩不听话怎么办,0.9999999999999999
寒冰飘飘,寒冰飘飘,1.0000000000000002
站在这里不要动我给你买个橘子,你站在这里不要动我去给你买个橘子,0.9754306697843793
洗白手第五季,奇葩说第五季,0.6464564118901905
这是什么花啊,这是什么花,0.9058941040607703
调低音量,调低音量,1.0
付出的是哪一年生的,属猪的是哪一年生的,0.9417217512009982
狮子座有什么缺点,狮子座有什么缺点,1.0000000000000002
毁灭者,火影忍者,0.43814477476831837
陪我聊天,陪我聊天,0.9999999999999998
紧张是几月几号,惊蛰是几月几号,0.624342170021187
马云多大了,马云多大了,1.0
成都有什么好吃的,成都有什么好吃的,0.9999999999999999
松鼠怎么叫,松鼠怎么叫,1.0
我和天上的星星有什么区别呢,我和天上的星星有什么区别呢,1.0
我要充话费,我要充话费,0.9999999999999999
打电话给妈妈,带电话给妈妈,0.861662764828518
6月1日是工作室吗,六月一日是工作日吗,0.6477375542868613
fm 974,fm97.4,nan
王者中的毕业校花,毛泽东的毕业院校,0.738873285850415
打开支付宝扫一扫,打开支付宝扫一扫,1.0
射手座的守护神,射手座的守护神,1.0
小猪佩奇,小猪佩奇,1.0
工商银行是涨了还是跌了,工商银行是涨了还是跌了,1.0
北京市环境佳苑的房价,北京市华清嘉园的房价,0.9265279003382237
工资一万元税后是多少,公子一万元税后是多少,0.8733892135797667
最近有什么节目,最近有什么节日,0.8829826842288414
用简直是想动作下载,用前置摄像头录像,0.5381463479498718
这小猪的性格怎么样,生肖猪的性格怎么样,0.8146686511556539
处女座今年有桃花运吗,处女座今天有桃花运吗,0.9461823068729772
今天是几月几号,今天是几月几号,1.0000000000000002
查找偏见,查找便签,0.7288941300778538
帮妈妈叫个快车从中关村去五彩城,帮妈妈叫个快车从中关村去五彩城,1.0000000000000002
蜜桃姐姐讲故事,蜜桃姐姐讲故事,1.0
搜索复仇者联盟三的影评,搜索复仇者联盟3的影评,0.9340765164021975
继续,取消,0.19020658580037425
做鱼香肉丝有什么窍门,做鱼香肉丝有什么窍门,1.0
用qq音乐播放告白气球,用qq音乐播放告白气球,1.0000000000000002
上网搜索进行车怎么办,上网搜搜进京证怎么办,0.7593332112674851
赵云的功夫,赵丽颖的老公,0.6545763931346147
