asr_result,correct_answer,similarity
打开便签,上海市汤臣一品的房价,0.26901649288140445
属蛇的本月的事业运势,打开qq找到张三,0.3599000141400982
八达岭长城票贵吗,热门韩剧,0.32492639068016715
摇个硬币,讲个儿童故事,0.16236247011816268
双鱼座今日的幸运数字,导航去五彩城,0.3450086763621244
唐人街探案是谁演的,导航去朝阳门附近的医院,0.5558416265805854
我要自拍,热门电影,nan
27岁是属什么的,达尔文的进化论讲的是什么,0.7580001500817792
下载王者荣耀,打开王俊凯的微博,0.35945299979276857
搜搜文档丢了怎么办,开启全景拍照模式,0.3605873259385843
我想知道属狗的今年的财运怎么样,肠胃炎怎么办,0.45802067033934857
1吨等于多少千克,狼来了猜一个水果,0.4037022874071802
打开相机设置,打开微信扫一扫付款100元,0.5715529456537493
调高屏幕亮度,生肖猪本月的运势如何,0.3565350550952345
用大众点评看一下我附近的美食,现在工商银行的股价多少,0.5468533418585313
最近上映的电影,今天会出太阳吗,0.3050411918848908
广东的美食推荐,雪人兄弟游戏的声音,0.5061139762561602
我想看上周拍的照片,明天可以洗车吗,0.4500771675171626
打开wifi,小猪佩奇自我介绍,0.3120771261593825
识别邮箱地址,查一下纽约后天天气怎么样,0.4032745614677687
病毒性感冒的传播途径,播放王菲的歌,0.4890583133170444
海口今天可以穿什么衣服,帮妈妈叫个车从五道口去西直门,0.5271189031802137
搞笑的动态图,最近热吗,0.3155870645203556
我想从中关村去天安门,我想听张韶涵的歌,0.6028884114878412
我要看海绵宝宝,你不是人造革,0.2978539098859089
我要骑摩拜单车,今天几跟几限行,0.16541637036221118
找壁纸,易烊千玺的生日是哪天,0.32197536343771127
我想看小狗的图片,给我来张美女图片,0.6898341185646634
养胃的食材,单田芳的评书,0.566585450180058
搜索复仇者联盟的预告片,帮我打开微博本地新闻,0.4959323883530117
打开勿扰模式,你几岁了,0.268971696550243
我要问诊,播放蕊希电台,0.2685860916955573
美好的一天用法语怎么说,六月一号是星期几,0.42579044433626717
打开虚空引擎,金牛座和处女座的缘分怎么样,0.36187754578209147
孟子的国籍,播放米小圈上学记,0.3468615154915466
我现在在哪里,白羊座是几月份,0.3461348034565839
伦敦现在几点了,赖床的好处,0.32512220301640166
电视剧知否知否,关闭支付宝,0.16892514672578826
一美元等于多少人民币,属猪的和什么属相最配,0.4054415451306516
搜搜胃一直疼怎么办,讲个冷笑话,0.3481205677804415
关于天秤座的神预测,你会唱歌吗,0.3540437900055824
打开支付宝付钱,生肖牛的特点,0.27318915971848473
吃什么可以降火,九零年出生属什么,0.5936913382910484
男生不和女生吵架的真实原因,上网搜一下王俊凯的照片,0.5100980240739365
小米奥特曼的计划,我想去附近的星巴克,0.5659932112401916
给15201010101充100元话费,鼻炎患者需要注意什么,0.374303479803285
来电音乐,莲藕与什么食物相克,0.34143559095086046
打开ofo扫一扫,开始刷机模式,0.33681611236348097
你和我的倾城时光,搜索便签,0.30524568594027035
几点了,用微信给爸发两张照片,0.20813219541404365
你的妈妈是谁,赵丽颖的星座,0.5535361962528546
吐槽大会第三季,发qq给老爸说天气不错哦,0.3817319576277269
用滴滴打车去公司,吃柚子有什么好处,0.4188605472407961
早起的好处,今天是阴历几月几号,0.2964699783803456
用后置摄像头拍小视频,北京外地车限行吗,0.36803972132402724
汽车导航去东直门,锁屏,nan
调节音量到50,用后置摄像头录像,0.5049771222660552
为你明灯3000,发朋友圈说我结婚啦,0.397656747928138
蜡笔小新,我想听摇滚歌曲,0.26679178721343316
明天的紫外线强吗,北京限行限几环,0.22588502902899374
昨天限行尾号,熊猫基地几点开门,0.28523125673807453
播放跑车的声音,怎么预防颈椎病,0.25425150460107576
有哪些关于天蝎座的神预测,小米六配置怎么样,0.443197429206163
双子座的性格怎么样,打开ofo扫一扫,0.24907791976232524
流感怎么预防,帮我记一下,0.3403921918496703
有风油精的表情包吗,如何自己在家炸油条,0.4907447937103996
姚明有多高,香港有哪些必吃的美食,0.48090160003943905
打电话给中国联通,今天温度怎么样,0.32332539215704703
故宫的价格门票,打车去五道口,0.42168441024622283
打开人像拍照模式,关闭热点,0.4372499729094917
听歌,无名之辈,0.1867897300414119
你好小艾,属龙的和属马的在一起好不好,0.2913366363170791
我要听东北话,中秋节是几月几号,0.178975720197419
截屏照片,双子座和什么星座最配,0.2333000416229709
打开微信小程序跳一跳,查看妈妈的聊天记录,0.5188819057655514
红烧肉怎么做,这是什么,0.3491216192655328
识别其中的电话,西藏著名的景点有哪些,0.5550448703611289
净坛使者是谁,看看600036股票当前的行情,0.3526849407589792
开启录像模式,王羲之的儿子,0.29805067415552544
用美团定个十点半的餐位,哈利波特系列,0.2736340419735007
最近空气质量如何,打开微信付款码,0.27651545036503133
看小猪佩奇,播放睡前音乐,0.34110537707806754
迪丽热巴的微博,来段经典相声,0.2340997183693148
我的便签,魂斗罗的声音,0.5821108435335575
早上好怎么翻译,布达拉宫要门票吗,0.4283605769630582
呼叫顺丰快递,打开微信扫一扫,0.38331547207616884
导航去最近的加油站,我想看漫威电影,0.44756669687494965
吃鸡教会了我们什么,郭德纲的综艺节目,0.4103725928378947
来段广东话,吃什么可以安神,0.3621473481355043
我想看蒙面唱将猜猜猜,音量最大,0.30863202080404595
继续播放,麦兜的声音,0.3188909408398528
天兆家园的开发商,我叫黑虎阿福你准备受死吧,0.3799735961198916
冰雪大世界的营业时间,读一首古诗,0.23775687871593526
农业银行目前的行情,虹膜炎传染吗,0.27641839430969223
天蝎座今天的运势如何,最美的告白,0.4989959354707574
牙齿发酸怎么办,用支付宝给爸转账一个亿,0.4056035408880473
根号三加根号二等于多少,爱琴海购物中心在哪里,0.34276789614928066
我想给小李发qq信息说天气真好,打开无线网络,0.37933395691518373
播放一首唐诗,明天星期几,0.24094861802994144
打开淘宝天猫超市,池塘里有什么,0.32728545949706456
熊爸爸的十万个为什么,华府景园的物业费,0.5491952381232936
打开支付宝查看转账记录,静音,0.3739735131501336
水瓶座的优点有哪些,打败小猪佩奇的是谁,0.5845678047205465
聊天,生肖鼠和生肖牛的缘分怎么样,0.28000391346468473
打开京东发现,这是什么车,0.2986046315901805
查看微博本地新闻,苹果用英语怎么说,0.32386103508016484
锄禾日当午的下一句是什么,我要听进击的段子,0.5338938720684632
韭菜适合与什么一起吃,青莲居士是谁,0.40751858070842006
打开热点,义勇军进行曲的作者是谁,0.3162307065816428
最近有风吗,十九大主题,0.17528746465207948
吃什么可以补钙,关机,0.3043819139138985
我要看彭于晏的图片,妈妈的爸爸叫什么,0.5087992460914651
1米等于多少厘米,调高音量,0.3607775684961714
微信查找妈妈,进入蜜蜂模式,0.36274695808967833
端午节为什么要吃粽子,关闭勿扰模式,0.2885774026168703
北冥有哈,苹果公司昨日的收盘情况,0.23284150781560436
播放电钻声音,姜文的电影,0.3644895725390469
明天几点日出,发最近的三张照片到朋友圈说天气真好,0.38291997262964683
我想听民谣,我想看奥斯卡获奖电影,0.6244360253129686
