asr_result,correct_answer,similarity
取消预订,最近几天可以洗车吗,0.33441801475535765
海淀区有哪些楼盘,取消预定,0.32299098526034153
北京今天还限行吗,海淀区有哪些楼盘,0.42786522099010693
关节痛是什么原因,北京今天限行吗,0.3239568437061689
瞎子摸鱼,关节痛是什么原因,nan
汽车发动的声音,瞎子摸鱼,nan
大江大河,汽车发动的声音,0.26392839774436394
北京最近几天适合运动吗,大江大河,0.21011350216658312
帮我记一下明天去上海出差,北京最近几天适合运动吗,0.49544819437512166
经济之声,帮我记一下明天去上海出差,0.19875574644502078
农历5月5号是哪天,经济之声,0.1995640107891765
皮卡丘的声音,农历五月五号是哪天,0.29629014118688024
330加46等于多少,皮卡丘的声音,0.29238849710654446
为什么总是头皮啊,330+46等于多少,0.3389951129289512
香港有什么必吃的美食,为什么总是头皮痒,0.3674965017207674
拍小视频,香港有什么必吃的美食,0.34149130960170543
一英镑等于多少美元,拍小视频,0.26033015015841976
土拨鼠的声音,一英镑等于多少美元,0.2814804444396674
今天最高温度多少,土拔鼠的声音,0.26302989980118524
上海市明显又有哪些小区,今天最高温度多少,0.4872442551207553
明天有雾霾吗,上海市闵行区有哪些小区,0.4185990286474076
过年时拍的照片,明天有雾霾吗,0.3483718733464652
识别文字,过年时拍的照片,0.31620546544372113
太阳系有哪些行星,识别文字,0.3720087463194124
狮子座五大预言,太阳系有哪些行星,0.4599166517026088
我有一个想法,狮子座五大预言,0.33398170339426636
腿痛的原因,我有一个想法,0.37697799711750696
不同时期对成绩的看法,腿痛的原因,0.5121737922843637
今天出门需要带伞么,不同时期对成绩的看法,0.3428017906400713
既然你诚心诚意的发问了,今天出门需要带伞吗,0.46434990310986735
降低屏幕亮度,既然你诚心诚意地发问了,0.3363791610081468
距离春节还有多少天,降低屏幕亮度,0.3817342784896397
怎么称呼爸爸的妹妹,距离春节还有多少天,0.45526886536280364
扁桃体炎怎么办,怎么称呼爸爸的妹妹,0.47237396063981935
我想查看qq好友的动态,扁桃体炎怎么办,0.30223248050405704
查看qq好友动态,我想查看qq好友的动态,0.8768804354127603
我要听鬼吹灯,查看qq好友动态,0.31024750764273784
美国旅游攻略,我要听鬼吹灯,0.30175257418385454
二个茄子,美国旅游攻略,0.18412588323650422
说断眉情话,儿歌茄子,0.32360491126474483
天秤座本周的事业运势,说段北京话,0.2230556157472509
远洋山水的绿化率,天枰座本周的事业运势,0.5795310781329361
猕猴桃有什么营养,远洋山水的绿化率,0.38528200596944884
大概相机并且到73秒,猕猴桃有什么营养,0.4162954137518875
赵薇的老公是谁,打开相机并且倒计时三秒自拍,0.4441455880144646
11月是什么星座,赵薇的老公是谁,0.5733352138560976
今天的空气质量如何,11月是什么星座,0.40632389103076494
和女朋友吵架的后果,今天的空气质量如何,0.5028246650634376
拨打电话给中国银行,和女朋友吵架的后果,0.34491819416521324
导航去公司,拨打电话给中国银行,0.42000253306732166
这是怎么发明的,导航去公司,0.31651852160003785
老鼠怎么叫,纸是怎么发明的,0.552529785578299
大象怎么叫,老鼠怎么叫,0.8183008512294386
中国家庭微信群名,大象怎么叫,0.30497813704109134
明天几点直播,中国家庭微信群名,0.27016716699895327
成都明天天气,明天几点日落,0.5833262959449301
要把大象装冰箱总共分析,成都明天天气,0.32056220228772814
皮卡丘走路,要把大象装冰箱总共分几步,0.43358664235956124
懒床一时爽,皮卡丘走路,0.22899843843276596
宫保鸡丁需要什么食材,懒床一时爽,0.31002456118838323
关闭淘宝,宫保鸡丁需要什么食材,0.28834312011113883
什么人不适合吃粽子,关闭淘宝,0.22832812813797956
我的风景照片,什么人不适合吃榛子,0.4546347041985662
拨打建行电话,我的风景照片,0.2962362134219044
拨打10086,拨打建行电话,0.8449583722464118
最近几天可以穿短裙吗,拨打10086,0.2934715949123654
来一首李白的诗,最近几天可以穿短裙吗,0.3740529961957736
今天的pm2点五如何,来一首立冬的诗,0.5587543245501521
民生银行电话,今天的pm2.5如何,0.23725067165466354
给妈妈转账一分钱,民生银行电话,0.4551625709177251
查看微博榜单,给妈妈转账1分钱,0.3527557928902407
打开微信,查看微博榜单,0.43834848051439795
用前置摄像头拍小视频,打开微信,0.44080255766727394
我要看电视剧,用前置摄像头拍小视频,0.379909442676428
补维生素a应该吃什么,我要看电视剧,0.3462577999080166
马化腾的父亲是谁,补维生素a应该吃什么,0.47619578099215615
用大众点评搜一下酒店,马化腾的父亲是谁,0.37981949284319527
核桃是一的人群,用大众点评搜一下酒店,0.4015819975504386
小孩不听话怎么办,核桃适宜的人群,0.2882538029924968
寒冰飘飘,小孩不听话怎么办,0.25783083617597685
你站在这里不我去给你买个,寒冰飘飘,0.23929565678371825
奇葩说第五季,你站在这里不要动我去给你买个橘子,0.3963540105519439
