asr_result,correct_answer,similarity
今天几点可以洗车吗,最近几天可以洗车吗,0.8769190996038769
取消决定,取消预定,0.6725314958167516
还得去有哪些楼盘,海淀区有哪些楼盘,0.7640267006901083
北京今天下雪了,北京今天限行吗,0.7899984532227573
关晓彤是什么原因,关节痛是什么原因,0.9777015710521659
鞋子磨玉,瞎子摸鱼,nan
汽车分动的声音,汽车发动的声音,0.9358722133632376
代价代号,大江大河,0.2595032693142455
北京最近几天适合运动迈,北京最近几天适合运动吗,0.8814344390849161
帮我杞县明天去上海出差,帮我记一下明天去上海出差,0.9393397392247165
经济之声,经济之声,0.9999999999999998
努力不要符号是哪天,农历五月五号是哪天,0.6256837270336243
皮卡丘的声音,皮卡丘的声音,0.9999999999999999
330减46等于多少,330+46等于多少,0.9066223285276862
为什么总是特别痒,为什么总是头皮痒,0.904171859431752
香港有什么好值得鄙视,香港有什么必吃的美食,0.7583050118370429
拍小视频,拍小视频,1.0
一英镑等于多少美元,一英镑等于多少美元,1.0
出版书的声音,土拔鼠的声音,0.7050050380528817
今天最高温度多少,今天最高温度多少,0.9999999999999999
上海市南新区有哪些小区,上海市闵行区有哪些小区,0.9156847719284602
明天有福美没,明天有雾霾吗,0.6097336682778163
关键是拍的照片,过年时拍的照片,0.7566182992698655
施家湾子,识别文字,0.33881610641475074
太阳系有哪些星星,太阳系有哪些行星,0.9080718862097649
14错误的语言,狮子座五大预言,0.4351972617800564
我有一个想法,我有一个想法,1.0
腿疼的原因,腿痛的原因,0.8737694690281581
不同时期对成绩的咖啡,不同时期对成绩的看法,0.9126714447720079
今天出门需要带伞没,今天出门需要带伞吗,0.8743836484283751
其实你诚心诚意的份儿了,既然你诚心诚意地发问了,0.802250009791982
降低屏幕亮度,降低屏幕亮度,1.0
距离赚钱还有多少天,距离春节还有多少天,0.9095287681483349
在吗称呼白白的妹妹,怎么称呼爸爸的妹妹,0.6913129960975711
扁桃体炎怎么办,扁桃体炎怎么办,1.0000000000000002
我想查看qq好友的动态,我想查看qq好友的动态,0.9999999999999998
查看qq好友动态,查看qq好友动态,1.0
我要听鬼吹灯,我要听鬼吹灯,1.0000000000000002
美国旅游攻略,美国旅游攻略,1.0
儿歌茄子,儿歌茄子,1.0
说她背景还,说段北京话,0.3369420731056592
天秤座百度的事业运势,天枰座本周的事业运势,0.8098098877194603
原因啥时候绿化率,远洋山水的绿化率,0.422214330906387
猕猴桃有什么营养,猕猴桃有什么营养,1.0000000000000002
打开小奇评价斗鸡13秒自拍,打开相机并且倒计时三秒自拍,0.6022482677820762
张飞他老公是谁,赵薇的老公是谁,0.8207225205527411
11月是什么星座,11月是什么星座,1.0
今天的空气质量如何,今天的空气质量如何,1.0
和女朋友吵架的后果,和女朋友吵架的后果,1.0
我打电话给中国银行,拨打电话给中国银行,0.7849491555432464
导航去公司,导航去公司,0.9999999999999999
只是在把外面的,纸是怎么发明的,0.5571333647905742
老鼠怎么叫,老鼠怎么叫,1.0
泰兴彩膜球,大象怎么叫,0.2272002933943856
中国家庭危险全文,中国家庭微信群名,0.764526549222387
明天几点日落,明天几点日落,1.0
成都明天天气,成都明天天气,1.0
小白带小壮脾性总共翻几部,要把大象装冰箱总共分几步,0.6514975881839151
性感球走路,皮卡丘走路,0.7245891768683861
雷闯异世界,懒床一时爽,0.08002150061891734
宫保鸡丁需要什么食材,宫保鸡丁需要什么食材,1.0
关闭淘宝,关闭淘宝,0.9999999999999998
什么人不适合吃粘次,什么人不适合吃榛子,0.9683926711443172
我的风景照片,我的风景照片,1.0
波段恰好电话,拨打建行电话,0.7224123339025496
拨打10086,拨打10086,1.0000000000000002
最近几天可以穿短裙吗,最近几天可以穿短裙吗,1.0000000000000002
来一首你懂得失,来一首立冬的诗,0.5233394818408593
今天的pm2点五如何,今天的pm2.5如何,1.0
民生银行电话,民生银行电话,1.0000000000000002
给妹妹转账一分钱,给妈妈转账1分钱,0.742744886477187
查看微博榜单,查看微博榜单,1.0
打开微信,打开微信,1.0
用前置摄像头拍小视频,用前置摄像头拍小视频,1.0
我要看电视剧,我要看电视剧,0.9999999999999998
喂喂松鼠诶应该吃什么,补维生素a应该吃什么,0.7456495073274515
满怀他的父亲是谁,马化腾的父亲是谁,0.889465630774911
用大众点评搜一下酒店,用大众点评搜一下酒店,1.0
核桃世界的人群,核桃适宜的人群,0.8157510596220882
小孩不听话怎么办,小孩不听话怎么办,0.9999999999999999
寒冰飘飘,寒冰飘飘,1.0000000000000002
你站在这里不要动我去给你买个橘子,你站在这里不要动我去给你买个橘子,0.9999999999999998
奇葩说第五季,奇葩说第五季,0.9999999999999999
这是什么鬼,这是什么花,0.7145975592590591
秋季限量,调低音量,0.30307972830513796
属猪的是哪一年生的,属猪的是哪一年生的,0.9999999999999998
世俗有什么缺点,狮子座有什么缺点,0.8650711908701236
火影忍者,火影忍者,1.0
陪我聊天,陪我聊天,0.9999999999999998
警察是几月几号,惊蛰是几月几号,0.6477643729058664
美人多大了,马云多大了,0.8402535345983685
成都有什么好吃的,成都有什么好吃的,0.9999999999999999
松鼠怎么叫,松鼠怎么叫,1.0
我和天上的星星有什么区别呢,我和天上的星星有什么区别呢,1.0
我要充话费,我要充话费,0.9999999999999999
打电话给妹妹,带电话给妈妈,0.7797995293521
6月1日是工作时间,六月一日是工作日吗,0.5887188252098661
fm 974,fm97.4,nan
毛泽东的屁眼元宵,毛泽东的毕业院校,0.7070319169926828
打开支付宝扫一扫,打开支付宝扫一扫,1.0
射手座的护手护身,射手座的守护神,0.9093422149506704
小猪佩奇,小猪佩奇,1.0
工商银行是涨了还是跌了,工商银行是涨了还是跌了,1.0
北京市环庆佳苑大房间,北京市华清嘉园的房价,0.5990790499214815
古瓷器八月最后是多少,公子一万元税后是多少,0.7146404457320238
最近有什么节日,最近有什么节日,0.9999999999999999
用前置摄像头录像,用前置摄像头录像,0.9999999999999999
生肖猪的性格怎么样,生肖猪的性格怎么样,0.9999999999999999
处女座今天有痛怀孕没,处女座今天有桃花运吗,0.7416794059396433
今天是几月几号,今天是几月几号,1.0000000000000002
拍照片前,查找便签,0.2714641381565831
帮妹妹叫个快车从中关村去五彩城,帮妈妈叫个快车从中关村去五彩城,0.9687852582737527
蜜桃姐姐讲故事,蜜桃姐姐讲故事,1.0
搜索复仇者联盟三的音频,搜索复仇者联盟3的影评,0.8881132497484807
取消,取消,1.0
做鱼香肉丝有什么窍门,做鱼香肉丝有什么窍门,1.0
用qq音乐播放告白气球,用qq音乐播放告白气球,1.0000000000000002
上网搜索减轻症怎么办,上网搜搜进京证怎么办,0.7314132018542836
找李欣的老公,赵丽颖的老公,0.8352171955956517
