asr_result,correct_answer,similarity
打开边界,安装微信,0.298713599506754
属蛇的本月的事业运势,最近需要防晒吗,0.35610445279672415
八达岭长城票贵吗,中国挖掘机技术哪家强,0.3224139436778534
有个硬币,导航去附近的药店,0.26273143156342804
双鱼座今日的幸运数字,我要看复联3,0.2564886349440028
唐人街探案谁演的,今天沪市大盘的走势如何,0.5827679289133681
我要自拍,打开相机,nan
27岁是属什么的,二月二十八号到四月五号有多少天,0.5749237525074862
下载王者荣耀,杭州市绿城兰园的地址,0.4103007321523177
搜索文档丢了怎么办,用微信给爸打语音电话,0.5046292226535036
我想知道属狗的今年的财运怎么样,我想预约订座,0.5845149063598032
1吨等于多少千克,我要听小说,0.26234414484416063
打开相机设置,欢乐喜剧人,0.27960244561625397
调高屏幕亮度,播放我的本地音乐,0.4372476253365072
用大众点评看一下我父亲的美食,我想看猫咪的动图,0.7111365191231374
最新上映的电影,生肖鸡今年多少岁,0.33643244850665266
广东的美食推荐,明天适合钓鱼吗,0.3373609901059567
我想看上周末的照片,6月27号是什么星座,0.4157800308061851
打开wifi,北京有什么好玩的,0.3570906360794924
识别邮箱地址,我要吃吃吃,0.1418457557734726
病毒性感冒的传播途径,稻城亚丁,0.20566682726488147
海口今天可以穿什么衣服,打开支付宝搜索校园卡,0.3647026255726733
搞笑的动态图,今天农业银行涨了吗,0.39313074087236133
我想从中关村去天安门,给我找小猪佩奇的表情包,0.5573601655089631
我要看海绵宝宝,战神金刚变身,0.3591274897215276
我要骑摩拜单车,随便来首歌,0.15755149422899822
找壁纸,导航回家,0.40134839946901874
我想看小狗的图片,小爱我想你了,0.6735993315371173
一味的食材,播放权力的游戏,0.5377714999214606
搜索复仇者联盟的预告片,邪不压正,0.29814784532668154
打开勿扰模式,乌龟可以带上地铁吗,0.4169432975753612
我要问这,1983年出生的人属什么,0.35929428296334953
美好的一天用法语怎么说,打车回家,0.38595952228969627
打开虚空引擎,十块钱能干什么,0.2607661069773019
胖子的国籍,给张三打个电话,0.3094655814801352
我现在在哪里,播放薛之谦的歌,0.22910332061419122
论坛现在几点了,杨幂的微博,0.37322360198877996
电视剧知否知否,你吃饭了吗,0.20256866175943092
一美元等于多少人民币,三亚旅游攻略,0.2729067925500114
搜索为一直疼怎么办,无限火球法,0.38262298392477556
关于天秤座的神预测,计算机之父是谁,0.46040860411926465
打开支付宝付钱,看看蔡徐坤的微博,0.31704842398813693
吃什么可以降火,海口明天下雨吗,0.42559552753844765
男生不和女生吵架的真实原因,中秋节怎么放假,0.41160235210486523
消灭奥特曼的计划,人类的四大本质是什么,0.5380000768531386
给15201010101充100元话费,广州最近几天紫外线强吗,0.35111105598466896
来点音乐,冰雹的声音,0.3533117408142731
打开微信扫一扫,退出滴滴出行,0.41249168187946667
你和我的倾城时光,给妈打个视频电话,0.3688693440526107
几点了,关于处女座的预言,0.22074285193480203
你的妈妈是谁,彭丽媛的丈夫,0.5676534924636932
吐槽大会第三季,属龙的性格如何,0.24384643358593863
用滴滴打车去公司,最近有什么赵丽颖的电视剧,0.41093416010679173
早起的好处,我想知道白羊座今年的财运怎么样,0.5178573043262304
用后置摄像头拍小视频,有什么好看的综艺,0.42793336621801403
汽车导航去东直门,治疗高血压方面的专家,0.33565239203269814
调节音量到50,打开摩拜扫一扫,0.3700691270853738
为你明灯3000,旺仔qq糖的声音,0.3435544206210293
蜡笔小新,打开小米商城,0.27410335437911243
明天的紫外线强吗,骑车回家,0.37397368321685065
昨天限行尾号,明天天气情况,0.5713757921974324
播放跑车的声音,给18811700059充话费,0.30995225368269325
有哪些关于天蝎座的神预测,打卡支付宝,0.32454585851486
双子座的性格怎么样,播放周星驰的喜剧,0.5304840068292517
流感怎么预防,呼叫爸,0.28695129769162736
有风油精的表情包,电影无双,0.2966890854709499
姚明有多高,今天工商银行的行情,0.33497368950562056
打电话给中国联通,我有一个想法以后晚上都喝粥,0.4259469052888888
故宫的价格门票,今天适合跑步吗,0.35684743369779964
打开人像拍照模式,小猪佩奇的声音,0.3603772711839083
听歌,我要听笑话,0.397488713097675
你好小孩,北京朝阳有哪些小区,0.29551556922323224
我要听东北话,关闭摩拜,0.14343051615935998
截屏照片,搜索一下王源的近况,0.392291795365383
打开微信小程序跳一跳,给爸发1分钱红包,0.43046800520180495
红烧肉怎么做,射手座的星座关系,0.3479946939750023
识别其中的电话,打开酷狗音乐播放本地歌曲,0.4818452715933679
净坛使者是谁,大黑牛指的是谁,0.7471436509253365
开启录像模式,用支付宝付20元钱,0.39674347562540435
用美团订个十点半的三位,为什么不跟女生吵架,0.22705569549686286
最近空气质量如何,给爸发微信说我没钱了,0.3288291242603033
看小猪佩奇,用嘀嘀打车回家,0.34949920151776487
迪丽热巴的微博,本周日限行吗,0.12213298099350578
我的便签,现在去西直门赌不赌,0.3538436886085049
早上好怎么翻译,换一个,0.3042538952147002
呼叫顺丰快递,查看qq动态,0.4072901838508422
导航去最近的加油站,起床前的心理活动,0.5565732775264078
吃鸡教会了我们什么,火影忍者全集,0.29411488599086755
来段广东话,属猪的今年多大了,0.34737216750479927
我想看蒙面长江踩踩踩踩,人被逼急了什么事都做的出来吗,0.5164662137932367
继续播放,打开支付宝付20块钱,0.3128086347830513
天兆家园的开发商,今天大盘走势如何,0.24646818028487733
冰雪大世界的营业时间,你长什么样子,0.28980252018523905
农业银行目前的行情,打开微信收款码,0.42852648911438557
天蝎座今天的运势如何,打开清仓模式,0.3287605902634213
牙齿发酸怎么办,打开慢动作录像,0.40411612879859204
根号三加根号二等于多少,用美团定个6月3日的餐位,0.43339851866356494
我想给小李发qq信息说天气真好,识别链接,0.3555851393275092
播放一首唐诗,步行导航去附近的超市,0.2940772396542049
打开淘宝天猫超市,打开手电筒,0.606893068740029
熊爸爸的十万个为什么,动漫壁纸,0.3279993209125021
打开支付宝查看转账记录,金牛座的幸运色,0.28757059755307657
水瓶座的优点有哪些,你会做什么,0.49896801039906885
聊天,2的10次方等于多少,0.22498528980886895
打开京东发现,故宫的营业时间,0.3520603593904326
查看微博本地新闻,查找计划的便签,0.4814159720796233
锄禾日当午的下一句是什么,卢浮宫,0.2021697378844359
韭菜适合与什么一起吃,天道有轮回,0.32836532815772207
打开热点,用怕怕报警,0.36241228206595605
最近有风吗,一小时等于多少分钟,0.2827951816854875
吃什么可以补钙,重启,0.22723828910860538
我要看彭于晏的图片,来段四川话,0.37772887068362593
1米等于多少厘米,生肖兔这个月有桃花运吗,0.46178336387191116
微信查找妈妈,查看李四的qq消息,0.5690919385396718
端午节为什么要吃粽子,使命召唤ol,0.30518330065316784
每没有哈,暂停播放,0.2340244622064715
播放电影声音,河流的声音,0.5824474369253684
明天几点日出,说一个让你烦恼的事,0.31238058925105133
我想听民谣,拍快动作视频,0.24161142738932936
