asr_result,correct_answer,similarity
我要吃吃吃,安装微信,0.13629007093233506
稻城亚丁,最近需要防晒吗,0.30561467290160976
打开支付宝搜索校园卡,中国挖掘机技术哪家强,0.3240158924416932
今天农业银行涨了吗,导航去附近的药店,0.4225776513679577
给我找小猪佩奇的表情包,我要看复联3,0.3503463270439061
战神金刚变身,今天沪市大盘的走势如何,0.3987057199373699
随便来首歌,打开相机,0.33178418616067157
导航回家,二月二十八号到四月五号有多少天,0.3123898194330936
小艾我想你了,杭州市绿城兰园的地址,0.3803192925812928
播放权力的游戏,用微信给爸打语音电话,0.44608769651807617
邪不压正,我想预约订座,0.2287464371291043
乌龟可以带上地铁吗,我要听小说,0.35277364889204266
1983年出生的人属什么,欢乐喜剧人,0.46956707303210227
打车回家,播放我的本地音乐,0.3145691104303167
十块钱能干什么,我想看猫咪的动图,0.46920766228606664
给张三打个电话,生肖鸡今年多少岁,0.26126098221472777
播放薛之谦的歌,明天适合钓鱼吗,0.29908777839182743
杨幂的微博,6月27号是什么星座,0.36590037660491415
你吃饭了吗,北京有什么好玩的,0.48869409952114434
三亚旅游攻略,我要吃吃吃,0.14536723726818324
无限火球法,稻城亚丁,0.20357429284855727
计算机之父是谁,打开支付宝搜索校园卡,0.35550332512128174
看看蔡徐坤的微博,今天农业银行涨了吗,0.42550866877951554
海口明天下雨吗,给我找小猪佩奇的表情包,0.4258173779406573
中秋节怎么放假,战神金刚变身,0.32884049870206516
人类的四大本质是什么,随便来首歌,0.3644321257077833
广州最近几天紫外线强吗,导航回家,0.356706571738027
冰雹的声音,小爱我想你了,0.34221265067937034
退出滴滴出行营,播放权力的游戏,0.3374194413955038
给妈打个视频电话,邪不压正,0.27685203376073864
关于处女座的预言,乌龟可以带上地铁吗,0.3978148373745188
彭丽媛的丈夫,1983年出生的人属什么,0.5821138338545448
属龙的性格如何,打车回家,0.27693799922941226
最近有什么赵丽颖的电视剧,十块钱能干什么,0.4633288156173968
我想知道白羊座今年的财运怎么样,给张三打个电话,0.3795346866273195
有什么好看的综艺,播放薛之谦的歌,0.5937822307659613
治疗高血压方面的专家,杨幂的微博,0.4684877436701252
打开摩拜扫一扫,你吃饭了吗,0.3067135660223498
旺仔qq糖的声音,三亚旅游攻略,0.24482780793884107
打开小米商城,无限火球法,0.2595878776247815
