asr_result,correct_answer,similarity
上海市汤臣一品的房价,上海市汤臣一品的房价,0.9999999999999998
大概qq找到张三,打开qq找到张三,0.8495950113506442
热门韩剧,热门韩剧,1.0
讲个儿童故事,讲个儿童故事,0.9999999999999998
导航去五彩城,导航去五彩城,1.0
导航去朝阳门附近的医院,导航去朝阳门附近的医院,1.0000000000000002
热门电影,热门电影,1.0
达尔文的进化论讲的是什么,达尔文的进化论讲的是什么,1.0
大概王俊凯的微博,打开王俊凯的微博,0.8138328964693852
开启全景拍照模式,开启全景拍照模式,0.9999999999999999
肠胃炎怎么办,肠胃炎怎么办,1.0000000000000002
然后来了在一个水果,狼来了猜一个水果,0.6508613789621304
打开微信扫一扫付款100元,打开微信扫一扫付款100元,1.0
生肖猪本月的允许如何,生肖猪本月的运势如何,0.9129712757678973
现在工商银行的股价多少,现在工商银行的股价多少,1.0
今天会出太阳吗,今天会出太阳吗,1.0000000000000002
雪人兄弟游戏的声音,雪人兄弟游戏的声音,0.9999999999999999
明天可以洗车吗,明天可以洗车吗,0.9999999999999999
小猪佩奇自我介绍,小猪佩奇自我介绍,1.0
查一下纽约后天天气怎么样,查一下纽约后天天气怎么样,1.0
播放王菲的歌,播放王菲的歌,1.0000000000000002
帮妈妈叫个车从五道口到西直门,帮妈妈叫个车从五道口去西直门,0.9561001091998471
对检测吗,最近热吗,0.48455412064801734
我想听张韶涵的歌,我想听张韶涵的歌,1.0
你不是人造革,你不是人造革,0.9999999999999999
今天去看极限行,今天几跟几限行,0.5372877458880944
易烊千玺的生日是哪天,易烊千玺的生日是哪天,1.0
给我来张美女图片,给我来张美女图片,1.0000000000000002
单田芳的评书,单田芳的评书,1.0
帮我打开微博本地新闻,帮我打开微博本地新闻,0.9999999999999999
你几岁了,你几岁了,0.9999999999999999
播放瑞希电台,播放蕊希电台,0.8620196307798026
6月1号是星期几,六月一号是星期几,0.7579847748271026
金牛座和处女座的缘分怎么样,金牛座和处女座的缘分怎么样,0.9999999999999999
播放米小圈上学记,播放米小圈上学记,1.0
白羊座是几月份,白羊座是几月份,1.0000000000000002
赖床的好处,赖床的好处,0.9999999999999999
关闭支付宝,关闭支付宝,1.0000000000000002
属猪的和什么属相最配,属猪的和什么属相最配,0.9999999999999998
香港龙虾花,讲个冷笑话,0.23504445201747942
你会唱歌吗,你会唱歌吗,1.0
生肖牛的特点,生肖牛的特点,1.0
90年出生属什么,九零年出生属什么,0.8509975604067975
上网搜一下王俊凯的照片,上网搜一下王俊凯的照片,1.0
我想去福建的星巴克,我想去附近的星巴克,0.9144792993012181
鼻炎患者需要注意什么,鼻炎患者需要注意什么,0.9999999999999999
钓鱼什么时候上课,莲藕与什么食物相克,0.48186614949833045
开始刷机模式,开始刷机模式,1.0000000000000002
走着变迁,搜索便签,0.25358444160301313
用微信给您发两张照片,用微信给爸发两张照片,0.9282061775634205
赵丽颖的星座,赵丽颖的星座,1.0
发qq给老爸说天气不错,发qq给老爸说天气不错哦,0.9765538037995278
只有都有什么好处,吃柚子有什么好处,0.7844763659580474
今天是阴历几月几号,今天是阴历几月几号,1.0
北京外地车限行吗,北京外地车限行吗,1.0
照片,锁屏,nan
以后这是一段录像,用后置摄像头录像,0.6028022638128064
