asr_result,correct_answer,similarity
打开便签,打开便签,1.0000000000000002
属蛇的本月的事业运势,属蛇的本月的事业运势,0.9999999999999999
八达岭长城票贵吗,八达岭长城票贵吗,1.0
摇个硬币,摇个硬币,1.0
双鱼座今日的幸运数字,双鱼座今日的幸运数字,0.9999999999999999
唐人街探案是谁演的,唐人街探案是谁演的,1.0000000000000002
我要自拍,我要自拍,nan
27岁是属什么的,27岁是属什么的,0.9999999999999999
下载王者荣耀,下载王者荣耀,1.0
搜搜文档丢了怎么办,搜搜文档丢了怎么办,0.9999999999999999
我想知道属狗的今年的财运怎么样,我想知道属狗的今年的财运怎么样,0.9999999999999998
一顿等于多少千克,一吨等于多少千克,1.0
打开相机设置,打开相机设置,1.0000000000000002
调高屏幕亮度,调高屏幕亮度,1.0000000000000002
用大众点评看一下我附近的美食,用大众点评看一下我附近的美食,1.0
最近上映的电影,最近上映的电影,1.0
广东的美食推荐,广东的美食推荐,1.0
我想看上周拍的照片,我想看上周拍的照片,0.9999999999999998
打开wifi,打开wifi,1.0
识别邮箱地址,识别邮箱地址,1.0
病毒性感冒的传播途径,病毒性感冒的传播途径,1.0
海口今天可以穿什么衣服,海口今天可以穿什么衣服,0.9999999999999998
搞笑的动态图,搞笑的动态图,1.0
我想从中关村去天安门,我想从中关村去天安门,1.0
我要看海绵宝宝,我要看海绵宝宝,1.0000000000000002
我要骑摩拜单车,我要骑摩拜单车,1.0
找壁纸,找壁纸,0.9999999999999998
我想看小狗的图片,我想看小狗的图片,0.9999999999999998
养胃的食材,养胃的食材,1.0000000000000002
搜索复仇者联盟的预告片,搜索复仇者联盟的预告片,1.0000000000000002
打开勿扰模式,打开勿扰模式,0.9999999999999998
我要问诊,我要问诊,1.0
美好的一天用法语怎么说,美好的一天用法语怎么说,0.9999999999999998
打开虚空引擎,打开虚空引擎,0.9999999999999999
孟子的国籍,孟子的国籍,0.9999999999999999
我现在在哪里,我现在在哪里,1.0
伦敦现在几点了,伦敦现在几点了,1.0
电视剧知否知否,电视剧知否知否,1.0
一美元等于多少人民币,一美元等于多少人民币,1.0
搜搜胃一直疼怎么办,搜搜胃一直疼怎么办,0.9999999999999999
关于天秤座的神预测,关于天枰座的神预测,0.8562146817800667
打开支付宝付钱,打开支付宝付钱,0.9999999999999998
男生不和女生吵架的真实原因,吃什么可以降火,0.43373672686757003
消灭奥特曼的计划,男生不和女生吵架的真实原因,0.5288674748698164
给15201010101充100元话费,消灭奥特曼的计划,0.3572320112055472
来电音乐,给15201010101充100元话费,0.29188806062871936
打开ofo扫一扫,来电音乐,0.3100376474059227
你和我的倾城时光,打开ofo扫一扫,0.2700446895026514
几点了,你和我的倾城时光,0.3182697409323722
你的妈妈是谁,几点了,0.31242957452451625
吐槽大会第三季,你的妈妈是谁,0.20136958713684658
用滴滴打车去公司,吐槽大会第三季,0.2838815827818109
早起的好处,用嘀嘀打车去公司,0.3708920042603969
用后置摄像头拍小视频,早起的好处,0.37351413183975885
骑车导航去东直门,用后置摄像头拍小视频,0.5165518796885846
调节音量到50,骑车导航去东直门,0.47293180003541896
为你明灯3000,调节音量到50,0.4311430717824253
蜡笔小新,为你明灯三千,0.20199529738235597
明天的紫外线强吗,蜡笔小新,0.2759162485827738
昨天限行尾号,明天的紫外线强吗,0.4462883543769043
播放跑车的声音,昨天限行尾号,0.3250424404286593
有哪些关于天蝎座的神预测,播放跑车的声音,0.49170429727560533
