asr_result,correct_answer,similarity
安装微信,安装微信,1.0
最近需要防晒吗,最近需要防晒吗,1.0
中国挖掘机技术哪家强,中国挖掘机技术哪家强,1.0
导航去附近的药店,导航去附近的药店,0.9999999999999999
导航去五彩城,我要看复联3,0.2750358397821937
导航去朝阳门附近的医院,今天沪市大盘的走势如何,0.5231963910705681
打开相机,打开相机,1.0000000000000002
2月28号到4月5号有多少天,二月二十八号到四月五号有多少天,0.7615303687714301
杭州市绿城兰园的地址,杭州市绿城兰园的地址,1.0
用微信给爸打语音电话,用微信给爸打语音电话,1.0000000000000002
我想预约订座,我想预约订座,0.9999999999999999
我要听小说,我要听小说,0.9999999999999998
播放我的本地音乐,欢乐喜剧人,0.37138356549366713
现在工商银行的股价,播放我的本地音乐,0.5746850687504566
生肖鸡今年多少岁,我想看猫咪的动图,0.33487800354251007
明天适合钓鱼吗,生肖鸡今年多少岁,0.3648337008735242
6月27号是什么星座,明天适合钓鱼吗,0.4139211869243645
北京有什么好玩儿的,6月27号是什么星座,0.5097616467895406
我要吃吃吃,北京有什么好玩的,0.34689465697308647
稻城亚丁,我要吃吃吃,0.06835560823273644
打开支付宝搜索校园卡,稻城亚丁,0.2833667214343901
今天农业银行涨了吗,打开支付宝搜索校园卡,0.3529506058644153
给我找小猪佩奇的表情包,今天农业银行涨了吗,0.4954665475775521
战神金刚变身,给我找小猪佩奇的表情包,0.4252970430868854
随便来首歌,战神金刚变身,0.30011632823686457
导航回家,随便来首歌,0.3237740782942284
小艾我想你了,导航回家,0.35683648884822766
播放权力的游戏,小爱我想你了,0.3203822580888359
邪不压正,播放权力的游戏,0.3626966559754934
乌龟可以带上地铁吗,邪不压正,0.294869490810535
1983年出生的人属什么,乌龟可以带上地铁吗,0.40519848223422594
打车回家,1983年出生的人属什么,0.26648228631837695
十块钱能干什么,打车回家,0.3691554380621446
给张三打电话,十块钱能干什么,0.41872865755998884
播放薛之谦的歌,给张三打个电话,0.38725133101627013
杨幂的微博,播放薛之谦的歌,0.5891515830264848
你吃饭了吗,杨幂的微博,0.3357858691027007
三亚旅游攻略,你吃饭了吗,0.27090610033741686
无限火球法,三亚旅游攻略,0.24124505304968746
计算机之父是谁,无限火球法,0.3046149368440082
看看蔡徐坤的微博,计算机之父是谁,0.4165841526467244
海口明天下雨吗,看看蔡徐坤的微博,0.34326004096576623
中秋节怎么放假,海口明天下雨吗,0.43192752774098997
人类的四大本质是什么,中秋节怎么放假,0.3401737220324628
广州最近几天紫外线强吗,人类的四大本质是什么,0.39130292682280854
冰雹的声音,广州最近几天紫外线强吗,0.39391153975723886
退出滴滴出行,冰雹的声音,0.3805053501104693
给妈打个视频电话,退出滴滴出行,0.2984753564342569
关于处女座的预言,给妈打个视频电话,0.3728095778886567
彭丽媛的丈夫,关于处女座的预言,0.5439958834215258
属龙的性格如何,彭丽媛的丈夫,0.6160045229434187
最近有什么赵丽颖的电视剧,属龙的性格如何,0.5784269047147991
我想知道白羊座今年的财运怎么样,最近有什么赵丽颖的电视剧,0.6466960617154028
有什么好看的综艺,我想知道白羊座今年的财运怎么样,0.6369242575682851
治疗高血压方面的专家,有什么好看的综艺,0.4778706507956846
打开摩拜扫一扫,治疗高血压方面的专家,0.25229511211859695
旺仔qq糖的声音,打开摩拜扫一扫,0.3658155115518548
打开小米商城,旺仔qq糖的声音,0.4122525726136341
骑车回家,打开小米商城,0.2844846589183665
明天天气情况,骑车回家,0.380618634255138
给1881170059充话费,明天天气情况,0.3097660266501618
打开支付宝,给18811700059充话费,0.4296762398266602
播放周星驰的喜剧,打卡支付宝,0.3188750710325292
呼叫爸,播放周星驰的喜剧,0.2777533474345179
电影无双,呼叫爸,0.2504199796336022
今天工商银行的行情,电影无双,0.2751537080778895
我有一个想法以后晚上都喝粥,今天工商银行的行情,0.5082437764911751
今天适合跑步吗,我有一个想法以后晚上都喝粥,0.5070368926479584
小猪佩奇的声音,今天适合跑步吗,0.337870879756186
我要听笑话,小猪佩奇的声音,0.3598549832459317
北京朝阳有哪些小区,我要听笑话,0.24541414278960652
关闭摩拜,北京朝阳有哪些小区,0.23033853340366645
搜索一下王源的近况,关闭摩拜,0.3020102887007676
给爸发一分钱红包,搜索一下王源的近况,0.2918662855105728
射手座的星座关系,给爸发1分钱红包,0.3418449545495519
打开酷狗音乐播放本地歌曲,射手座的星座关系,0.33543596722976504
大黑牛指的是谁,打开酷狗音乐播放本地歌曲,0.37326261860104953
用支付宝付20元钱,大黑牛指的是谁,0.34895849831929493
为什么不跟女生吵架,用支付宝付20元钱,0.40167431945741827
给爸发微信说我没钱了,为什么不跟女生吵架,0.5410357205981733
用滴滴打车回家,给爸发微信说我没钱了,0.45560932712038416
本周日限行吗,用嘀嘀打车回家,0.15498053303173573
现在去西直门堵不堵,本周日限行吗,0.1681195439341433
换一个,现在去西直门赌不赌,0.3241119958060142
查看qq动态,换一个,0.2067073880845855
起床前的心理活动,查看qq动态,0.39639573008662593
火影忍者全集,起床前的心理活动,0.3492756839556344
属猪的今年多大了,火影忍者全集,0.3227721028840242
人被逼急了什么事都做得出来吗,属猪的今年多大了,0.5716561102910713
打开支付宝付20块钱,人被逼急了什么事都做的出来吗,0.3897183388846501
今天大盘走势如何,打开支付宝付20块钱,0.265812620053498
你长什么样子,今天大盘走势如何,0.2808914020563699
打开微信收款码,你长什么样子,0.23635944320633517
打开清仓模式,打开微信收款码,0.6597990396731851
打开慢动作录像,打开清仓模式,0.6948227760028671
用美团定个6月3日的餐位,打开慢动作录像,0.307350134210485
识别链接,用美团定个6月3日的餐位,0.2637054158213349
步行导航去附近的超市,识别链接,0.4081767104511065
打开手电筒,步行导航去附近的超市,0.46358841472904266
动漫壁纸,打开手电筒,0.3467616390177087
金牛座的幸运色,动漫壁纸,0.31515074560785644
你会做什么,金牛座的幸运色,0.3406363171054755
二的十次方等于多少,你会做什么,0.4281097430949711
故宫的营业时间,2的10次方等于多少,0.4581677463681252
查找计划的便签儿,故宫的营业时间,0.5292522922749217
卢浮宫,查找计划的便签,0.23934927606690679
天道有轮回,卢浮宫,0.24687778541585584
用papa报警,天道有轮回,0.3675614982120391
1小时等于多少分钟,用怕怕报警,0.37393264212230554
重启,一小时等于多少分钟,0.3297297721148442
来段四川话,重启,0.16908889176361122
生肖兔这个月有桃花运吗,来段四川话,0.39356071637149326
查看李四的qq消息,生肖兔这个月有桃花运吗,0.4915184633171355
使命召唤ol,查看李四的qq消息,0.3557495864417975
暂停播放,使命召唤ol,0.3073122935612409
河流的声音,暂停播放,0.2975130292757814
说一个让你烦恼的事,河流的声音,0.5330965598986774
拍快动作视频,说一个让你烦恼的事,0.29104890018805035
,拍快动作视频,nan
