asr_result,correct_answer,similarity
安装微信,打开便签,0.3658670687803236
最近需要防晒吗,属蛇的本月的事业运势,0.35610445279672415
中国挖掘机技术哪家强,八达岭长城票贵吗,0.3224139436778534
导航去附近的药店,摇个硬币,0.26273143156342804
我要看复联三,双鱼座今日的幸运数字,nan
今天沪市大盘的走势如何,唐人街探案是谁演的,0.573362803026714
打开相机,我要自拍,nan
2月28号到4月5号有多少天,27岁是属什么的,0.5831318211350635
杭州市绿城兰园的地址,下载王者荣耀,0.4103007321523177
用微信给爸打语音电话,搜搜文档丢了怎么办,0.5093299850290244
我想预约订座,我想知道属狗的今年的财运怎么样,0.5845149063598032
我要听小说,一吨等于多少千克,0.2364329177780463
欢乐喜剧人,打开相机设置,0.27960244561625397
播放我的本地音乐,调高屏幕亮度,0.4372476253365072
我想看猫咪的动图,用大众点评看一下我附近的美食,0.710133463598725
生肖鸡今年多少岁,最近上映的电影,0.3412850960044912
明天适合钓鱼吗,广东的美食推荐,0.3373609901059567
6月27号是什么星座,我想看上周拍的照片,0.41280682567179894
北京有什么好玩的,打开wifi,0.3570906360794924
我要吃吃吃,识别邮箱地址,0.1418457557734726
稻城亚丁,病毒性感冒的传播途径,0.20566682726488147
打开支付宝搜索校园卡,海口今天可以穿什么衣服,0.3647026255726733
今天农业银行涨了吗,搞笑的动态图,0.39313074087236133
给我找小猪佩奇的表情包,我想从中关村去天安门,0.5573601655089631
战神金刚变身,我要看海绵宝宝,0.3591274897215276
随便来首歌,我要骑摩拜单车,0.15755149422899822
导航回家,找壁纸,0.40134839946901874
小艾我想你了,我想看小狗的图片,0.665852891509682
播放权力的游戏,养胃的食材,0.5218074451898083
邪不压正,搜索复仇者联盟的预告片,0.29814784532668154
乌龟可以带上地铁吗,打开勿扰模式,0.4169432975753612
1983年出生的人属什么,我要问诊,0.2868114155530771
打车回家,美好的一天用法语怎么说,0.38595952228969627
十块钱能干什么,打开虚空引擎,0.2607661069773019
给张三打个电话,孟子的国籍,0.30328373360945704
播放薛之谦的歌,我现在在哪里,0.22910332061419122
杨幂的微博,伦敦现在几点了,0.3184596224356324
你吃饭了吗,电视剧知否知否,0.20256866175943092
三亚旅游攻略,一美元等于多少人民币,0.2729067925500114
无限火球法,搜搜胃一直疼怎么办,0.3509837315418231
计算机之父是谁,关于天枰座的神预测,0.46797192312961045
看看蔡徐坤的微博,打开支付宝付钱,0.31704842398813693
海口明天下雨吗,吃什么可以降火,0.42559552753844765
中秋节怎么放假,男生不和女生吵架的真实原因,0.41160235210486523
人类的四大本质是什么,消灭奥特曼的计划,0.5380000768531386
广州最近几天紫外线强吗,给15201010101充100元话费,0.35111105598466896
冰雹的声音,来电音乐,0.3776945347549486
退出滴滴出行,打开ofo扫一扫,0.3041883693243211
给妈打个视频电话,你和我的倾城时光,0.3688693440526107
关于处女座的预言,几点了,0.22074285193480203
彭丽媛的丈夫,你的妈妈是谁,0.5676534924636932
属龙的性格如何,吐槽大会第三季,0.24384643358593863
最近有什么赵丽颖的电视剧,用嘀嘀打车去公司,0.39422778769846817
我想知道白羊座今年的财运怎么样,早起的好处,0.5178573043262304
有什么好看的综艺,用后置摄像头拍小视频,0.42793336621801403
治疗高血压方面的专家,骑车导航去东直门,0.34303872517034995
打开摩拜扫一扫,调节音量到50,0.3700691270853738
旺仔qq糖的声音,为你明灯三千,0.3575253396744708
打开小米商城,蜡笔小新,0.27410335437911243
骑车回家,明天的紫外线强吗,0.37397368321685065
明天天气情况,昨天限行尾号,0.5713757921974324
给18817700059充话费,播放跑车的声音,0.30995225368269325
打卡支付宝,有哪些关于天蝎座的神预测,0.32454585851486
播放周星驰的喜剧,双子座的性格怎么样,0.5304840068292517
呼叫爸,流感怎么预防,0.28695129769162736
电影无双,有风油精的表情包吗,0.30772292464870526
今天工商银行的行情,姚明有多高,0.33497368950562056
我有一个想法以后晚上都喝粥,打电话给中国联通,0.4259469052888888
今天适合跑步吗,故宫的价格门票,0.35684743369779964
小猪佩奇的声音,打开人像拍照模式,0.3603772711839083
我要听笑话,听歌,0.397488713097675
北京朝阳有哪些小区,你好小爱,0.29604093271593485
关闭摩拜,我要听东北话,0.14343051615935998
搜索一下王源的近况,截屏照片,0.392291795365383
给爸发一分钱红包,打开微信小程序跳一跳,0.3137988040693009
射手座的星座关系,红烧肉怎么做,0.3479946939750023
打开酷狗音乐播放本地歌曲,识别其中的电话,0.4818452715933679
大黑牛指的是谁,净坛使者是谁,0.7471436509253365
用支付宝付20元钱,开启录像模式,0.39674347562540435
为什么不跟女生吵架,用美团定个十点半的餐位,0.2848017035023718
给爸发微信说我没钱了,最近空气质量如何,0.3288291242603033
用滴滴打车回家,看小猪佩奇,0.34056713450066234
本周日限行吗,迪丽热巴的微博,0.12213298099350578
现在去西直门堵不堵,我的便签,0.32662247057765903
换一个,早上好怎么翻译,0.3042538952147002
查看qq动态,呼叫顺丰快递,0.4072901838508422
起床前的心理活动,导航去最近的加油站,0.5565732775264078
火影忍者全集,吃鸡教会了我们什么,0.29411488599086755
属猪的今年多大了,来段广东话,0.34737216750479927
人被逼急了什么事都做得出来吗,我想看蒙面唱将猜猜猜,0.6005828303169888
打开支付宝付20块钱,继续播放,0.3128086347830513
今天大盘走势如何,天兆家园的开发商,0.24646818028487733
你长什么样子,冰雪大世界的营业时间,0.28980252018523905
打开微信收款码,农业银行目前的行情,0.42852648911438557
打开清仓模式,天蝎座今天的运势如何,0.3287605902634213
打开慢动作录像,牙齿发酸怎么办,0.40411612879859204
用美团订个6月3日的餐位,根号3加根号2等于多少,0.6245876247075348
识别链接,我想给小李发qq信息说天气真好,0.3555851393275092
步行导航去附近的超市,播放一首唐诗,0.2940772396542049
打开手电筒,打开淘宝天猫超市,0.606893068740029
动漫壁纸,熊爸爸的十万个为什么,0.3279993209125021
金牛座的幸运色,打开支付宝查看转账记录,0.28757059755307657
你会做什么,水瓶座的优点有哪些,0.49896801039906885
二的十次方等于多少,聊天,0.20762683631313117
故宫的营业时间,打开京东发现,0.3520603593904326
查找计划的变迁,查看微博本地新闻,0.4435683372743428
卢浮宫,锄禾日当午的下一句是什么,0.2021697378844359
天道有轮回,韭菜适合与什么一起吃,0.32836532815772207
用papa报警,打开热点,0.3412748731877623
一个小时等于多少分钟,最近有风吗,0.32367752751822054
重启,吃什么可以补钙,0.22723828910860538
来段四川话,我要看彭于晏的图片,0.37772887068362593
生肖兔这个月有桃花运吗,一米等于多少厘米,0.40694372630355274
查看李四的qq消息,微信查找妈妈,0.5690919385396718
使命召唤ol,端午节为什么要吃粽子,0.30518330065316784
暂停播放,北冥有哈,0.12025599756439871
河流的声音,播放电钻声音,0.6067211747898663
说一个让你烦恼的事,明天几点日出,0.31238058925105133
拍快动作视频,我想听民谣,0.24161142738932936
